Name,Lat,Lng,Color
"Dripping Springs, Travis, TX",30.3423832,-98.1269025,0
"Round Rock, Travis, TX",30.5082551,-97.678896,1
"Cedar Park, Travis, TX",30.505198,-97.8202888,2
"Fflugerville, Travis, TX",30.4548451,-97.6222665,3
"Westlake Hills, Travis, TX",30.2979843,-97.8019515,0
"San Marcos, Travis, TX",29.8962969,-97.92374950000001,1
"Austin, Williamson, TX",30.267153,-97.7430608,2
"Georgetown, Williamson, TX",30.6332618,-97.6779842,3
"Round Rock, Williamson, TX",30.5082551,-97.678896,0
"Cedar Park, Williamson, TX",30.505198,-97.8202888,1
"Leander, Williamson, TX",30.5788055,-97.8530686,2
"Taylor, Williamson, TX",30.5701906,-97.4097331,3
"Liberty Hill, Williamson, TX",30.6649119,-97.9225161,0
"Florence, Williamson, TX",30.8412954,-97.79362680000001,1
"Volente, Williamson, TX",30.4338108,-97.9036227,2
"Hutto, Williamson, TX",30.54269949999999,-97.5466702,3
"Jarrell, Williamson, TX",30.824616,-97.6043608,0
